date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:38	12198/12198	---M--	200	added ('OK')	application/octet-stream	etag:%223819c3569da71daec283a75483735f7e%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/waypoints.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/waypoints.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:39	21438/21438	---M--	200	added ('OK')	application/octet-stream	etag:%22c4e68a0f3463c0bd3c39eab38815e881%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/core.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/core.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:39	41906/41906	---M--	200	added ('OK')	application/octet-stream	etag:%22125181081e2e3ee16edc77ed1cce0d6d%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/frontend.min.js(1).download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/frontend.min.js(1).download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:39	29601/29601	---M--	200	added ('OK')	application/octet-stream	etag:%220513170386edd0a6b2ff1d58b00ee8d3%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/elements-handlers.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/elements-handlers.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:39	7552/7552	---M--	200	added ('OK')	application/octet-stream	etag:%22c51fd5c7543f23e73898967443d5218f%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de-sticky-frontend.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de-sticky-frontend.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:39	1212/1212	---M--	200	added ('OK')	application/octet-stream	etag:%22c1b6fbfa70c9c2874b3a630791bee95c%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de-active-icon-box.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de-active-icon-box.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:40	2215/2215	---M--	200	added ('OK')	application/octet-stream	etag:%22a852c863b3b47e37918dd615b4ef77ad%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de-active-column.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de-active-column.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:40	809/809	---M--	200	added ('OK')	application/octet-stream	etag:%22a1363aa20af5dd53a88b8dc2dfa075b9%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/animate-circle.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/animate-circle.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:40	18472/18472	---M--	200	added ('OK')	application/octet-stream	etag:%22027ce04292784110bc4a1abaa18627cb%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/elementor.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/elementor.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:40	139153/139153	---M--	200	added ('OK')	application/octet-stream	etag:%2215bb2b8491fc7e84137d65f610e1685a%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/swiper.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/swiper.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:40	3721/3721	---M--	200	added ('OK')	application/octet-stream	etag:%223e31a0ddb1f910fc672d22e6435b95ed%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/jquery.sticky.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/jquery.sticky.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:41	17741/17741	---M--	200	added ('OK')	application/octet-stream	etag:%22572d66e85091711b6ee76609573a8364%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/anime.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/anime.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:41	8764/8764	---M--	200	added ('OK')	application/octet-stream	etag:%2200f5b6f2e9af03b94de2c8550a6dbb5f%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/scrollMonitor.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/scrollMonitor.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:41	9017/9017	---M--	200	added ('OK')	application/octet-stream	etag:%225c72e7f6f7f689a1dccc089d66811606%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de_scroll_animation.preview.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de_scroll_animation.preview.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:41	10059/10059	---M--	200	added ('OK')	application/octet-stream	etag:%22cd3d9fea11a428898ef894a69b1d81c5%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/intersectionobserver.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/intersectionobserver.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:42	527/527	---M--	200	added ('OK')	application/octet-stream	etag:%221b2c3d21f8770c7a6bd1e63b09dabbf9%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/charming.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/charming.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:42	5493/5493	---M--	200	added ('OK')	application/octet-stream	etag:%22abb296f3bfe0abb288ec4ccf9c820cdb%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/lineMaker.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/lineMaker.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:42	5441/5441	---M--	200	added ('OK')	application/octet-stream	etag:%221a4b132632e8444a9d67a33668e195a5%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/imagesloaded.pkgd.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/imagesloaded.pkgd.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:42	8773/8773	---M--	200	added ('OK')	application/octet-stream	etag:%225e67e1e3c072a6c414b284d590cb0a87%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/textfx.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/textfx.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:42	4414/4414	---M--	200	added ('OK')	application/octet-stream	etag:%224c55170c04f6b505eed3a564a504140d%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/main.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/main.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:43	29047/29047	---M--	200	added ('OK')	application/octet-stream	etag:%2245ec4d46189bd69a284354c824c21511%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de_reveal_animation.preview.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de_reveal_animation.preview.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:43	10130/10130	---M--	200	added ('OK')	application/octet-stream	etag:%22fff4def700e75a5d69ede39cc4cbaa0a%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de_staggering.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/de_staggering.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:43	8291/8291	---M--	200	added ('OK')	application/octet-stream	etag:%22b00219cb958052cb557115d55f0c8d48%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/lazyload.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/lazyload.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:43	10749/10749	---M--	200	added ('OK')	application/octet-stream	etag:%2221f3b77d2002ceb93aa7d53df93d8819%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/dialog.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/dialog.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:44	2620/2620	---M--	200	added ('OK')	application/octet-stream	etag:%22020e87460ce58802842e34a3aac97d83%22	https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/share-link.min.js.download	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/share-link.min.js.download	(from https://astronfy.com/Portf%c3%b3lio.html)
23:51:45	45834/45834	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:51:44%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite.ca.delayed	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:45	45887/45887	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:51:44%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_x.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_x.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:46	45887/45887	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:51:45%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_y.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_y.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:47	45899/45899	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:51:46%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_next.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_next.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:47	45899/45899	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:51:47%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_prev.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/sprite_prev.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:48	45907/45907	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:51:47%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/default_thumb.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/default_thumb.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:49	45879/45879	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:51:48%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyphoto/default/loader.gif	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:49	4099/4099	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/sprite.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:49	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/btnNext.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:49	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:50	4076/4076	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/sprite.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:50	130/130	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:50	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnNext.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:50	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:50	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_rounded/loader.gif	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:51	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/loader.gif	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:51	3507/3507	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/sprite.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:51	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnNext.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:51	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/dark_square/btnPrevious.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:52	3507/3507	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_square/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_square/sprite.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:52	1411/1411	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnNext.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:52	1442/1442	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/light_square/btnPrevious.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:52	4227/4227	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/sprite.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:52	142/142	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternTop.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:53	137/137	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:53	136/136	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/contentPatternRight.png	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
23:51:53	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2001%20Sep%202022%2020:58:17%20GMT	https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/images/prettyPhoto/facebook/loader.gif	(from https://rampylab.com/wp-content/plugins/dethemekit-for-elementor/assets/frontend/min-css/prettyphoto.min.css?ver=2.0.2)
